#RIC,Date[L],Time[L],Type,Qualifiers,Open,High,Low,Last,Volume,Open Interest,Settle,Data Source
TGR.AX,14-JAN-2015,,End Of Day,,3.69,3.71,3.61,3.64,597110,,,Verified
TGR.AX,15-JAN-2015,,End Of Day,,3.61,3.7,3.6,3.68,575771,,,Verified
TGR.AX,16-JAN-2015,,End Of Day,,3.64,3.69,3.6,3.62,408406,,,Verified
TGR.AX,17-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,18-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,19-JAN-2015,,End Of Day,,3.66,3.67,3.61,3.62,249238,,,Verified
TGR.AX,20-JAN-2015,,End Of Day,,3.62,3.72,3.61,3.67,422141,,,Verified
TGR.AX,21-JAN-2015,,End Of Day,,3.68,3.72,3.66,3.69,89299,,,Verified
TGR.AX,22-JAN-2015,,End Of Day,,3.7,3.7,3.66,3.68,245029,,,Verified
TGR.AX,23-JAN-2015,,End Of Day,,3.7,3.72,3.68,3.72,379327,,,Verified
TGR.AX,24-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,25-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,26-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,27-JAN-2015,,End Of Day,,3.72,3.75,3.68,3.73,297940,,,Verified
TGR.AX,28-JAN-2015,,End Of Day,,3.71,3.79,3.7,3.77,202848,,,Verified
TGR.AX,29-JAN-2015,,End Of Day,,3.76,3.81,3.75,3.77,292110,,,Verified
TGR.AX,30-JAN-2015,,End Of Day,,3.78,3.78,3.72,3.77,353293,,,Verified
TGR.AX,31-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,01-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,02-FEB-2015,,End Of Day,,3.77,3.84,3.765,3.84,334074,,,Verified
TGR.AX,03-FEB-2015,,End Of Day,,3.86,3.89,3.84,3.87,183210,,,Verified
TGR.AX,04-FEB-2015,,End Of Day,,3.9,3.9,3.84,3.85,327297,,,Verified
TGR.AX,05-FEB-2015,,End Of Day,,3.85,3.9,3.84,3.9,260639,,,Verified
TGR.AX,06-FEB-2015,,End Of Day,,3.91,3.92,3.83,3.83,242462,,,Verified
TGR.AX,07-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,08-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,09-FEB-2015,,End Of Day,,3.82,3.86,3.82,3.85,411944,,,Verified
TGR.AX,10-FEB-2015,,End Of Day,,3.85,3.87,3.84,3.86,250114,,,Verified
TGR.AX,11-FEB-2015,,End Of Day,,3.88,3.9,3.86,3.89,296748,,,Verified
TGR.AX,12-FEB-2015,,End Of Day,,3.95,4.15,3.9,3.9,933408,,,Verified
TGR.AX,13-FEB-2015,,End Of Day,,4.02,4.02,3.88,3.89,763922,,,Verified
TGR.AX,14-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,15-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,16-FEB-2015,,End Of Day,,3.91,3.92,3.81,3.82,511656,,,Verified
TGR.AX,17-FEB-2015,,End Of Day,,3.82,3.83,3.66,3.69,654833,,,Verified
TGR.AX,18-FEB-2015,,End Of Day,,3.7,3.72,3.64,3.66,613016,,,Verified
TGR.AX,19-FEB-2015,,End Of Day,,3.66,3.69,3.62,3.66,680062,,,Verified
TGR.AX,20-FEB-2015,,End Of Day,,3.67,3.69,3.61,3.62,337986,,,Verified
TGR.AX,21-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,22-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,23-FEB-2015,,End Of Day,,3.68,3.68,3.63,3.64,397956,,,Verified
TGR.AX,24-FEB-2015,,End Of Day,,3.64,3.68,3.62,3.66,2849290,,,Verified
TGR.AX,25-FEB-2015,,End Of Day,,3.7,3.76,3.69,3.75,477486,,,Verified
TGR.AX,26-FEB-2015,,End Of Day,,3.74,3.75,3.63,3.75,832033,,,Verified
TGR.AX,27-FEB-2015,,End Of Day,,3.74,3.75,3.68,3.75,790580,,,Verified
TGR.AX,28-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,01-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,02-MAR-2015,,End Of Day,,3.75,3.79,3.68,3.69,562136,,,Verified
TGR.AX,03-MAR-2015,,End Of Day,,3.7,3.73,3.68,3.68,335039,,,Verified
TGR.AX,04-MAR-2015,,End Of Day,,3.7,3.75,3.69,3.73,620534,,,Verified
TGR.AX,05-MAR-2015,,End Of Day,,3.75,3.8,3.73,3.79,418905,,,Verified
TGR.AX,06-MAR-2015,,End Of Day,,3.8,3.83,3.76,3.76,527252,,,Verified
TGR.AX,07-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,08-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,09-MAR-2015,,End Of Day,,3.75,3.76,3.67,3.67,334527,,,Verified
TGR.AX,10-MAR-2015,,End Of Day,,3.69,3.71,3.65,3.65,487133,,,Verified
TGR.AX,11-MAR-2015,,End Of Day,,3.65,3.66,3.59,3.59,474028,,,Verified
TGR.AX,12-MAR-2015,,End Of Day,,3.6,3.66,3.59,3.63,366634,,,Verified
TGR.AX,13-MAR-2015,,End Of Day,,3.57,3.57,3.53,3.53,312628,,,Verified
TGR.AX,14-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,15-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,16-MAR-2015,,End Of Day,,3.54,3.56,3.51,3.52,487993,,,Verified
TGR.AX,17-MAR-2015,,End Of Day,,3.54,3.54,3.5,3.5,317079,,,Verified
TGR.AX,18-MAR-2015,,End Of Day,,3.5,3.54,3.47,3.49,800156,,,Verified
TGR.AX,19-MAR-2015,,End Of Day,,3.55,3.55,3.5,3.53,680787,,,Verified
TGR.AX,20-MAR-2015,,End Of Day,,3.54,3.62,3.53,3.59,333091,,,Verified
TGR.AX,21-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,22-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,23-MAR-2015,,End Of Day,,3.59,3.61,3.57,3.57,182265,,,Verified
TGR.AX,24-MAR-2015,,End Of Day,,3.56,3.58,3.53,3.53,341210,,,Verified
TGR.AX,25-MAR-2015,,End Of Day,,3.53,3.53,3.49,3.51,697569,,,Verified
TGR.AX,26-MAR-2015,,End Of Day,,3.49,3.5,3.44,3.47,634168,,,Verified
TGR.AX,27-MAR-2015,,End Of Day,,3.45,3.46,3.31,3.35,1021932,,,Verified
TGR.AX,28-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,29-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,30-MAR-2015,,End Of Day,,3.35,3.36,3.33,3.34,799915,,,Verified
TGR.AX,31-MAR-2015,,End Of Day,,3.33,3.425,3.32,3.4,787653,,,Verified
TGR.AX,01-APR-2015,,End Of Day,,3.4,3.43,3.36,3.37,549585,,,Verified
TGR.AX,02-APR-2015,,End Of Day,,3.38,3.42,3.375,3.4,394982,,,Verified
TGR.AX,03-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,04-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,05-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,06-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,07-APR-2015,,End Of Day,,3.4,3.44,3.4,3.41,432657,,,Verified
TGR.AX,08-APR-2015,,End Of Day,,3.42,3.52,3.42,3.49,1117057,,,Verified
TGR.AX,09-APR-2015,,End Of Day,,3.52,3.55,3.5,3.54,396320,,,Verified
TGR.AX,10-APR-2015,,End Of Day,,3.54,3.58,3.53,3.58,408659,,,Verified
TGR.AX,11-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,12-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,13-APR-2015,,End Of Day,,3.56,3.6,3.54,3.56,3017453,,,Verified
TGR.AX,14-APR-2015,,End Of Day,,3.54,3.57,3.53,3.54,423071,,,Verified
TGR.AX,15-APR-2015,,End Of Day,,3.53,3.54,3.3,3.3,991723,,,Verified
TGR.AX,16-APR-2015,,End Of Day,,3.34,3.37,3.25,3.26,1288811,,,Verified
TGR.AX,17-APR-2015,,End Of Day,,3.26,3.27,3.2,3.24,1083898,,,Verified
TGR.AX,18-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,19-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,20-APR-2015,,End Of Day,,3.25,3.26,3.15,3.16,1077689,,,Verified
TGR.AX,21-APR-2015,,End Of Day,,3.18,3.29,3.13,3.19,1043472,,,Verified
TGR.AX,22-APR-2015,,End Of Day,,3.2,3.3,3.2,3.29,877689,,,Verified
TGR.AX,23-APR-2015,,End Of Day,,3.18,3.28,3.15,3.16,1415317,,,Verified
TGR.AX,24-APR-2015,,End Of Day,,3.23,3.23,3.17,3.19,900287,,,Verified
TGR.AX,25-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,26-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,27-APR-2015,,End Of Day,,3.2,3.22,3.15,3.16,851248,,,Verified
TGR.AX,28-APR-2015,,End Of Day,,3.18,3.24,3.16,3.2,1227760,,,Verified
TGR.AX,29-APR-2015,,End Of Day,,3.25,3.25,3.2,3.21,555679,,,Verified
TGR.AX,30-APR-2015,,End Of Day,,3.21,3.29,3.2,3.24,819232,,,Verified
TGR.AX,01-MAY-2015,,End Of Day,,3.24,3.33,3.23,3.31,566942,,,Verified
TGR.AX,02-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,03-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,04-MAY-2015,,End Of Day,,3.32,3.35,3.275,3.28,509530,,,Verified
TGR.AX,05-MAY-2015,,End Of Day,,3.35,3.38,3.32,3.32,728626,,,Verified
TGR.AX,06-MAY-2015,,End Of Day,,3.33,3.37,3.29,3.33,617492,,,Verified
TGR.AX,07-MAY-2015,,End Of Day,,3.26,3.32,3.24,3.3,991582,,,Verified
TGR.AX,08-MAY-2015,,End Of Day,,3.3,3.32,3.24,3.24,1041409,,,Verified
TGR.AX,09-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,10-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,11-MAY-2015,,End Of Day,,3.29,3.31,3.22,3.23,281957,,,Verified
TGR.AX,12-MAY-2015,,End Of Day,,3.21,3.25,3.2,3.22,514237,,,Verified
TGR.AX,13-MAY-2015,,End Of Day,,3.21,3.3,3.2,3.3,348975,,,Verified
TGR.AX,14-MAY-2015,,End Of Day,,3.26,3.26,3.21,3.26,1232708,,,Verified
TGR.AX,15-MAY-2015,,End Of Day,,3.28,3.345,3.25,3.33,808175,,,Verified
TGR.AX,16-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,17-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,18-MAY-2015,,End Of Day,,3.32,3.33,3.22,3.22,607429,,,Verified
TGR.AX,19-MAY-2015,,End Of Day,,3.22,3.23,3.18,3.2,664298,,,Verified
TGR.AX,20-MAY-2015,,End Of Day,,3.21,3.25,3.17,3.25,719558,,,Verified
TGR.AX,21-MAY-2015,,End Of Day,,3.24,3.27,3.22,3.25,620825,,,Verified
TGR.AX,22-MAY-2015,,End Of Day,,3.26,3.29,3.24,3.27,287295,,,Verified
TGR.AX,23-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,24-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,25-MAY-2015,,End Of Day,,3.23,3.34,3.23,3.34,515639,,,Verified
TGR.AX,26-MAY-2015,,End Of Day,,3.34,3.36,3.32,3.34,414253,,,Verified
TGR.AX,27-MAY-2015,,End Of Day,,3.33,3.35,3.3,3.31,354185,,,Verified
TGR.AX,28-MAY-2015,,End Of Day,,3.32,3.34,3.26,3.29,239624,,,Verified
TGR.AX,29-MAY-2015,,End Of Day,,3.3,3.34,3.29,3.3,299945,,,Verified
TGR.AX,30-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,31-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,01-JUN-2015,,End Of Day,,3.31,3.34,3.26,3.34,483644,,,Verified
TGR.AX,02-JUN-2015,,End Of Day,,3.34,3.34,3.25,3.25,563061,,,Verified
TGR.AX,03-JUN-2015,,End Of Day,,3.25,3.3,3.25,3.28,372236,,,Verified
TGR.AX,04-JUN-2015,,End Of Day,,3.3,3.39,3.3,3.35,697003,,,Verified
TGR.AX,05-JUN-2015,,End Of Day,,3.35,3.41,3.3,3.35,619687,,,Verified
TGR.AX,06-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,07-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,08-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,09-JUN-2015,,End Of Day,,3.35,3.48,3.33,3.35,582240,,,Verified
TGR.AX,10-JUN-2015,,End Of Day,,3.33,3.34,3.3,3.32,1164666,,,Verified
TGR.AX,11-JUN-2015,,End Of Day,,3.33,3.35,3.29,3.34,322280,,,Verified
TGR.AX,12-JUN-2015,,End Of Day,,3.33,3.37,3.31,3.35,214033,,,Verified
TGR.AX,13-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,14-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,15-JUN-2015,,End Of Day,,3.35,3.37,3.31,3.31,262438,,,Verified
TGR.AX,16-JUN-2015,,End Of Day,,3.34,3.34,3.24,3.24,436895,,,Verified
TGR.AX,17-JUN-2015,,End Of Day,,3.29,3.29,3.22,3.25,444142,,,Verified
TGR.AX,18-JUN-2015,,End Of Day,,3.22,3.24,3.16,3.2,725864,,,Verified
TGR.AX,19-JUN-2015,,End Of Day,,3.2,3.3,3.19,3.25,790379,,,Verified
TGR.AX,20-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,21-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,22-JUN-2015,,End Of Day,,3.29,3.29,3.23,3.27,210845,,,Verified
TGR.AX,23-JUN-2015,,End Of Day,,3.28,3.36,3.26,3.35,462284,,,Verified
TGR.AX,24-JUN-2015,,End Of Day,,3.34,3.34,3.29,3.32,291112,,,Verified
TGR.AX,25-JUN-2015,,End Of Day,,3.31,3.31,3.21,3.22,276964,,,Verified
TGR.AX,26-JUN-2015,,End Of Day,,3.21,3.23,3.17,3.22,617706,,,Verified
TGR.AX,27-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,28-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,29-JUN-2015,,End Of Day,,3.18,3.19,3.11,3.12,697738,,,Verified
TGR.AX,30-JUN-2015,,End Of Day,,3.12,3.33,3.12,3.33,829419,,,Verified
TGR.AX,01-JUL-2015,,End Of Day,,3.4,3.685,3.4,3.6,1884369,,,Verified
TGR.AX,02-JUL-2015,,End Of Day,,3.65,3.65,3.55,3.6,772366,,,Verified
TGR.AX,03-JUL-2015,,End Of Day,,3.6,3.62,3.51,3.54,721640,,,Verified
TGR.AX,04-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,05-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,06-JUL-2015,,End Of Day,,3.51,3.53,3.48,3.49,635128,,,Verified
TGR.AX,07-JUL-2015,,End Of Day,,3.48,3.52,3.47,3.5,483859,,,Verified
TGR.AX,08-JUL-2015,,End Of Day,,3.5,3.52,3.465,3.49,536694,,,Verified
TGR.AX,09-JUL-2015,,End Of Day,,3.46,3.48,3.36,3.45,526737,,,Verified
TGR.AX,10-JUL-2015,,End Of Day,,3.47,3.49,3.45,3.47,267711,,,Verified
TGR.AX,11-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,12-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,13-JUL-2015,,End Of Day,,3.47,3.52,3.45,3.49,357953,,,Verified
TGR.AX,14-JUL-2015,,End Of Day,,3.53,3.59,3.51,3.56,289129,,,Verified
TGR.AX,15-JUL-2015,,End Of Day,,3.58,3.69,3.58,3.65,631288,,,Verified
TGR.AX,16-JUL-2015,,End Of Day,,3.7,3.72,3.63,3.64,593562,,,Verified
TGR.AX,17-JUL-2015,,End Of Day,,3.67,3.67,3.62,3.63,351350,,,Verified
TGR.AX,18-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,19-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,20-JUL-2015,,End Of Day,,3.65,3.65,3.62,3.64,677828,,,Verified
TGR.AX,21-JUL-2015,,End Of Day,,3.66,3.73,3.64,3.71,451400,,,Verified
TGR.AX,22-JUL-2015,,End Of Day,,3.72,3.73,3.7,3.71,376661,,,Verified
TGR.AX,23-JUL-2015,,End Of Day,,3.7,3.74,3.68,3.71,472228,,,Verified
TGR.AX,24-JUL-2015,,End Of Day,,3.72,3.74,3.665,3.71,252129,,,Verified
TGR.AX,25-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,26-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,27-JUL-2015,,End Of Day,,3.71,3.71,3.65,3.69,294640,,,Verified
TGR.AX,28-JUL-2015,,End Of Day,,3.65,3.68,3.62,3.67,588704,,,Verified
TGR.AX,29-JUL-2015,,End Of Day,,3.71,3.715,3.65,3.71,299654,,,Verified
TGR.AX,30-JUL-2015,,End Of Day,,3.73,3.81,3.7,3.81,373373,,,Verified
TGR.AX,31-JUL-2015,,End Of Day,,3.84,3.84,3.73,3.76,481572,,,Verified
TGR.AX,01-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,02-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,03-AUG-2015,,End Of Day,,3.77,3.77,3.67,3.7,429256,,,Verified
TGR.AX,04-AUG-2015,,End Of Day,,3.69,3.74,3.68,3.71,293601,,,Verified
TGR.AX,05-AUG-2015,,End Of Day,,3.7,3.715,3.67,3.68,232925,,,Verified
TGR.AX,06-AUG-2015,,End Of Day,,3.66,3.69,3.63,3.67,310913,,,Verified
TGR.AX,07-AUG-2015,,End Of Day,,3.65,3.675,3.63,3.63,193466,,,Verified
TGR.AX,08-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,09-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,10-AUG-2015,,End Of Day,,3.63,3.69,3.63,3.68,287345,,,Verified
TGR.AX,11-AUG-2015,,End Of Day,,3.7,3.7,3.64,3.64,337389,,,Verified
TGR.AX,12-AUG-2015,,End Of Day,,3.64,3.66,3.6,3.61,328474,,,Verified
TGR.AX,13-AUG-2015,,End Of Day,,3.6,3.67,3.58,3.64,525369,,,Verified
TGR.AX,14-AUG-2015,,End Of Day,,3.62,3.7,3.6,3.67,260144,,,Verified
TGR.AX,15-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,16-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,17-AUG-2015,,End Of Day,,3.69,3.74,3.67,3.74,373969,,,Verified
TGR.AX,18-AUG-2015,,End Of Day,,3.72,3.74,3.67,3.68,334097,,,Verified
TGR.AX,19-AUG-2015,,End Of Day,,3.71,3.73,3.69,3.73,471812,,,Verified
TGR.AX,20-AUG-2015,,End Of Day,,3.75,3.76,3.59,3.66,696322,,,Verified
TGR.AX,21-AUG-2015,,End Of Day,,3.61,3.65,3.59,3.65,687503,,,Verified
TGR.AX,22-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,23-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,24-AUG-2015,,End Of Day,,3.59,3.63,3.535,3.62,1030648,,,Verified
TGR.AX,25-AUG-2015,,End Of Day,,3.55,3.69,3.52,3.68,1101818,,,Verified
TGR.AX,26-AUG-2015,,End Of Day,,3.62,3.68,3.585,3.68,485550,,,Verified
TGR.AX,27-AUG-2015,,End Of Day,,3.7,3.79,3.66,3.79,674815,,,Verified
TGR.AX,28-AUG-2015,,End Of Day,,3.8,3.84,3.76,3.8,413943,,,Verified
TGR.AX,29-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,30-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,31-AUG-2015,,End Of Day,,3.76,3.8,3.73,3.76,265225,,,Verified
TGR.AX,01-SEP-2015,,End Of Day,,3.73,3.75,3.71,3.72,428737,,,Verified
TGR.AX,02-SEP-2015,,End Of Day,,3.69,3.72,3.68,3.68,271657,,,Verified
TGR.AX,03-SEP-2015,,End Of Day,,3.72,3.72,3.63,3.65,537200,,,Verified
TGR.AX,04-SEP-2015,,End Of Day,,3.63,3.75,3.63,3.75,733027,,,Verified
TGR.AX,05-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,06-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,07-SEP-2015,,End Of Day,,3.75,3.86,3.71,3.79,502403,,,Verified
TGR.AX,08-SEP-2015,,End Of Day,,3.8,3.82,3.75,3.78,775447,,,Verified
TGR.AX,09-SEP-2015,,End Of Day,,3.79,3.79,3.725,3.75,733058,,,Verified
TGR.AX,10-SEP-2015,,End Of Day,,3.75,3.795,3.72,3.74,531964,,,Verified
TGR.AX,11-SEP-2015,,End Of Day,,3.74,3.75,3.66,3.75,203730,,,Verified
TGR.AX,12-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,13-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,14-SEP-2015,,End Of Day,,3.78,3.85,3.77,3.82,380579,,,Verified
TGR.AX,15-SEP-2015,,End Of Day,,3.81,3.81,3.72,3.74,446183,,,Verified
TGR.AX,16-SEP-2015,,End Of Day,,3.79,3.81,3.73,3.77,712526,,,Verified
TGR.AX,17-SEP-2015,,End Of Day,,3.78,3.82,3.77,3.79,812516,,,Verified
TGR.AX,18-SEP-2015,,End Of Day,,3.77,3.93,3.77,3.89,560469,,,Verified
TGR.AX,19-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,20-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,21-SEP-2015,,End Of Day,,3.87,3.955,3.83,3.95,491889,,,Verified
TGR.AX,22-SEP-2015,,End Of Day,,3.96,4.02,3.9,3.94,323545,,,Verified
TGR.AX,23-SEP-2015,,End Of Day,,3.91,3.94,3.87,3.9,381532,,,Verified
TGR.AX,24-SEP-2015,,End Of Day,,3.9,4.07,3.9,4.07,934677,,,Verified
TGR.AX,25-SEP-2015,,End Of Day,,4.1,4.22,4.1,4.21,1066575,,,Verified
TGR.AX,26-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,27-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,28-SEP-2015,,End Of Day,,4.23,4.39,4.22,4.39,723022,,,Verified
TGR.AX,29-SEP-2015,,End Of Day,,4.28,4.38,4.24,4.27,741385,,,Verified
TGR.AX,30-SEP-2015,,End Of Day,,4.24,4.39,4.24,4.29,793203,,,Verified
TGR.AX,01-OCT-2015,,End Of Day,,4.29,4.34,4.26,4.3,398755,,,Verified
TGR.AX,02-OCT-2015,,End Of Day,,4.25,4.3,4.16,4.18,538004,,,Verified
TGR.AX,03-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,04-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,05-OCT-2015,,End Of Day,,4.19,4.35,4.19,4.35,464826,,,Verified
TGR.AX,06-OCT-2015,,End Of Day,,4.35,4.35,4.31,4.33,426517,,,Verified
TGR.AX,07-OCT-2015,,End Of Day,,4.33,4.34,4.21,4.22,543892,,,Verified
TGR.AX,08-OCT-2015,,End Of Day,,4.29,4.29,4.18,4.21,544578,,,Verified
TGR.AX,09-OCT-2015,,End Of Day,,4.24,4.29,4.22,4.25,632234,,,Verified
TGR.AX,10-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,11-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,12-OCT-2015,,End Of Day,,4.22,4.3,4.22,4.28,321471,,,Verified
TGR.AX,13-OCT-2015,,End Of Day,,4.3,4.41,4.24,4.26,902823,,,Verified
TGR.AX,14-OCT-2015,,End Of Day,,4.27,4.29,4.22,4.24,324265,,,Verified
TGR.AX,15-OCT-2015,,End Of Day,,4.27,4.27,4.14,4.2,638589,,,Verified
TGR.AX,16-OCT-2015,,End Of Day,,4.25,4.25,4.01,4.06,1142469,,,Verified
TGR.AX,17-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,18-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,19-OCT-2015,,End Of Day,,4.06,4.14,4.05,4.1,633218,,,Verified
TGR.AX,20-OCT-2015,,End Of Day,,4.1,4.13,4.07,4.09,271548,,,Verified
TGR.AX,21-OCT-2015,,End Of Day,,4.07,4.08,4.03,4.05,233865,,,Verified
TGR.AX,22-OCT-2015,,End Of Day,,4.05,4.1,4.03,4.09,437311,,,Verified
TGR.AX,23-OCT-2015,,End Of Day,,4.14,4.23,4.13,4.18,631650,,,Verified
TGR.AX,24-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,25-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,26-OCT-2015,,End Of Day,,4.2,4.2,4.06,4.07,523275,,,Verified
TGR.AX,27-OCT-2015,,End Of Day,,4.12,4.17,4.1,4.16,453311,,,Verified
TGR.AX,28-OCT-2015,,End Of Day,,4.16,4.18,4.13,4.15,343558,,,Verified
TGR.AX,29-OCT-2015,,End Of Day,,4.15,4.185,4.135,4.18,491855,,,Verified
TGR.AX,30-OCT-2015,,End Of Day,,4.16,4.25,4.15,4.23,972918,,,Verified
TGR.AX,31-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,01-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,02-NOV-2015,,End Of Day,,4.26,4.26,4.15,4.19,512230,,,Verified
TGR.AX,03-NOV-2015,,End Of Day,,4.22,4.26,4.19,4.25,618379,,,Verified
TGR.AX,04-NOV-2015,,End Of Day,,4.26,4.28,4.17,4.17,614968,,,Verified
TGR.AX,05-NOV-2015,,End Of Day,,4.18,4.21,4.13,4.14,301914,,,Verified
TGR.AX,06-NOV-2015,,End Of Day,,4.15,4.16,4.1,4.12,293156,,,Verified
TGR.AX,07-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,08-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,09-NOV-2015,,End Of Day,,4.12,4.12,4.025,4.05,329008,,,Verified
TGR.AX,10-NOV-2015,,End Of Day,,4.04,4.13,4.03,4.13,386961,,,Verified
TGR.AX,11-NOV-2015,,End Of Day,,4.12,4.29,4.11,4.29,719501,,,Verified
TGR.AX,12-NOV-2015,,End Of Day,,4.28,4.33,4.25,4.31,502650,,,Verified
